Cep,Logradouro,Numero,Bairro,Cod Cidade,Cod Estado
2219140,Praça José Ignácio de Souza,,Vila Ede,8966,26
2219150,Rua Guilherme Baer,,Vila Ede,8966,26
2219160,Rua dos Guarinos,,Vila Ede,8966,26
2219170,Rua Frei Francisco Ferri,,Vila Medeiros,8966,26
2219180,Praça Etienne Boulee,,Vila Medeiros,8966,26
2220000,Rua Itamonte,- até 423/424,Vila Medeiros,8966,26
2220001,Rua Itamonte,- de 0425/426 a 1149/1150,Vila Medeiros,8966,26
2220002,Rua Itamonte,- de 1151/1152 ao fim,Vila Medeiros,8966,26
2220010,Travessa João Escobar,,Vila Medeiros,8966,26
2220020,Travessa José Barba,,Vila Medeiros,8966,26
2220030,Rua Bacada,,Vila Medeiros,8966,26
2220040,Rua Waldemar Pereira,,Vila Medeiros,8966,26
2220050,Rua Calciolândia,,Vila Medeiros,8966,26
2220060,Rua Elenice,,Vila Medeiros,8966,26
2220070,Rua Canápolis,,Vila Medeiros,8966,26
2220080,Rua Adolfo Carranza,,Vila Medeiros,8966,26
2220090,Rua Suzi Botelho,,Vila Medeiros,8966,26
2220100,Rua José Maria de Andrade,,Vila Medeiros,8966,26
2220110,Rua Francisco Cerqueira Leme,,Vila Medeiros,8966,26
2220120,Rua Conceição Carneiro,,Vila Medeiros,8966,26
2220130,Rua Olegário Piedade,,Vila Medeiros,8966,26
2220140,Rua Dijon,,Vila Medeiros,8966,26
2220150,Rua Dácia,,Vila Medeiros,8966,26
2220160,Rua Croácia,,Vila Medeiros,8966,26
2220170,Rua Dresden,,Vila Medeiros,8966,26
2220180,Rua Eduardo Nascimento,,Vila Medeiros,8966,26
2220190,Rua Antônio Fernandes,,Vila Medeiros,8966,26
2220200,Rua Eustáquio Medina,,Vila Medeiros,8966,26
2220210,Rua Ernesto Cerf Filho,,Vila Medeiros,8966,26
2220220,Rua José Manoel Costa,,Vila Medeiros,8966,26
2220230,Rua Domingos Pereira dos Santos,,Vila Medeiros,8966,26
2220240,Rua Arucauá,,Vila Medeiros,8966,26
2220250,Rua João Alberto Alves,,Vila Medeiros,8966,26
2220260,Rua Arapecó,,Vila Medeiros,8966,26
2220280,Rua Barreiro Grande,,Vila Medeiros,8966,26
2220290,Rua Goianésia,,Vila Medeiros,8966,26
2220300,Rua Rodrigues de Barros,,Vila Medeiros,8966,26
2220310,Rua José Borges de Paula,,Vila Medeiros,8966,26
2220320,Travessa Catarina Cibo,,Vila Medeiros,8966,26
2220340,Travessa do Valongo,,Vila Medeiros,8966,26
2220350,Rua Antônio Palomino,,Vila Medeiros,8966,26
2220360,Travessa Diego Pontac,,Vila Medeiros,8966,26
2220365,Via de Pedestre Rosilha,,Vila Medeiros,8966,26
2220370,Viela Infinito,,Vila Medeiros,8966,26
2220380,Rua José de Souza Oliveira,,Vila Medeiros,8966,26
2220390,Travessa Montes Azuis,,Vila Medeiros,8966,26
2220400,Travessa Pietro Sandoni,,Jardim Brasil (Zona Norte),8966,26
2220410,Travessa Alice Lamartine,,Vila Medeiros,8966,26
2220420,Travessa Frederico Carlos Pfau,,Vila Medeiros,8966,26
2220430,Via de Pedestre Belonárias,,Jardim Brasil (Zona Norte),8966,26
2220440,Via de Pedestre Eurídice,,Jardim Brasil (Zona Norte),8966,26
2220450,Via de Pedestre Bellator,,Jardim Brasil (Zona Norte),8966,26
2221000,Avenida Jardim Japão,- até 1101/1102,Jardim Brasil (Zona Norte),8966,26
2221001,Avenida Jardim Japão,- de 1103/1104 ao fim,Jardim Brasil (Zona Norte),8966,26
2221010,Travessa Andréa Antico,,Jardim Brasil (Zona Norte),8966,26
2221020,Rua Coronel Lopes Branco,,Jardim Brasil (Zona Norte),8966,26
2221030,Rua Raul Levy,,Jardim Brasil (Zona Norte),8966,26
2221040,Rua Antônio Cândido,,Jardim Brasil (Zona Norte),8966,26
2221050,Praça Atininga,,Jardim Brasil (Zona Norte),8966,26
2221060,Rua Doutor Luís Maffei,,Jardim Brasil (Zona Norte),8966,26
2221070,Viela Emoção,,Vila Medeiros,8966,26
2221075,Travessa Orlando Nascimento,,Jardim Brasil (Zona Norte),8966,26
2221080,Travessa Giacinto Merulo,,Jardim Brasil (Zona Norte),8966,26
2221090,Travessa Brás da Gama,,Jardim Brasil (Zona Norte),8966,26
2221100,Travessa Chuva de Setembro,,Jardim Brasil (Zona Norte),8966,26
2221110,Travessa Domingos Quintana,,Jardim Brasil (Zona Norte),8966,26
2221120,Travessa Inês Sorma,,Jardim Brasil (Zona Norte),8966,26
2221130,Praça Morro do Chapéu,,Jardim Brasil (Zona Norte),8966,26
2221140,Travessa Carlos Cardin,,Jardim Brasil (Zona Norte),8966,26
2221150,Travessa Bragado,,Jardim Brasil (Zona Norte),8966,26
2221170,Travessa Vicente Lusitano,,Jardim Brasil (Zona Norte),8966,26
2221180,Travessa Oswaldo Franca Júnior,,Jardim Brasil (Zona Norte),8966,26
2221190,Via de Pedestre Heleno,,Jardim Brasil (Zona Norte),8966,26
2221200,Via de Pedestre Grandes Deuses,,Jardim Brasil (Zona Norte),8966,26
2221210,Via de Pedestre João Barreiro,,Jardim Brasil (Zona Norte),8966,26
2222000,Rua Basílio Alves Morango,- até 829/830,Jardim Brasil (Zona Norte),8966,26
2222001,Rua Basílio Alves Morango,- de 831/832 ao fim,Parque Edu Chaves,8966,26
2222010,Rua Francisco Peixoto Bizerra,- até 843/844,Jardim Brasil (Zona Norte),8966,26
2222011,Rua Francisco Peixoto Bizerra,- de 845/846 ao fim,Jardim Brasil (Zona Norte),8966,26
2222030,Travessa Benedicto Antônio Filho,,Jardim Brasil (Zona Norte),8966,26
2222040,Rua Chan-nan,,Jardim Brasil (Zona Norte),8966,26
2222050,Vereda Vereador Alfredo Antonini,,Jardim Brasil (Zona Norte),8966,26
2222060,Rua Arisuel,,Jardim Brasil (Zona Norte),8966,26
2222070,Travessa Gil Borges,,Jardim Brasil (Zona Norte),8966,26
2222080,Travessa Carpani,,Jardim Brasil (Zona Norte),8966,26
2222090,Travessa Alcântara Nabuco,,Jardim Brasil (Zona Norte),8966,26
2222110,Travessa Bartolomeu Rubens,,Jardim Brasil (Zona Norte),8966,26
2222120,Via de Pedestre Ribalta,,Vila Medeiros,8966,26
2222130,Travessa João Roma,,Jardim Brasil (Zona Norte),8966,26
2222140,Travessa Eduardo Duncan,,Jardim Brasil (Zona Norte),8966,26
2222150,Travessa Apolinário Raga,,Jardim Brasil (Zona Norte),8966,26
2222160,Travessa Iride Benvenutto Gama,,Jardim Brasil (Zona Norte),8966,26
2222170,Via de Pedestre Ascoli,,Jardim Brasil (Zona Norte),8966,26
2222180,Travessa Caduceu,,Jardim Brasil (Zona Norte),8966,26
2222190,Via de Pedestre Glauco,,Jardim Brasil (Zona Norte),8966,26
2222200,Via de Pedestre do Seresteiro,,Jardim Brasil (Zona Norte),8966,26
2222210,Via de Pedestre Amor,,Jardim Brasil (Zona Norte),8966,26
2222220,Travessa Canção do Amor,,Jardim Brasil (Zona Norte),8966,26
2222230,Travessa Tenente João Minas,,Jardim Brasil (Zona Norte),8966,26
2222240,Travessa Helma,,Jardim Brasil (Zona Norte),8966,26
2223000,Avenida Ramiz Galvão,- até 723/724,Jardim Brasil (Zona Norte),8966,26
2223001,Avenida Ramiz Galvão,- de 725/726 ao fim,Jardim Brasil (Zona Norte),8966,26
2223010,Rua Paulino de Brito,,Jardim Brasil (Zona Norte),8966,26
2223030,Rua Boieiros,,Jardim Brasil (Zona Norte),8966,26
2223040,Travessa das Lauráceas,,Jardim Brasil (Zona Norte),8966,26
2223050,Rua Antônio de Alencar,,Jardim Brasil (Zona Norte),8966,26
2223060,Travessa Batista Armani,,Jardim Brasil (Zona Norte),8966,26
2223070,Travessa Maestro Barbieri,,Jardim Brasil (Zona Norte),8966,26
2223080,Travessa Pedro Ardanaz,,Jardim Brasil (Zona Norte),8966,26
2223090,Travessa Estevão Salas,,Jardim Brasil (Zona Norte),8966,26
2223100,Travessa Ernesto Cavallini,,Jardim Brasil (Zona Norte),8966,26
2223110,Via de Pedestre Ícaro,,Vila Medeiros,8966,26
2223120,Rua Barra da Areia,,Jardim Brasil (Zona Norte),8966,26
2223130,Rua Lagoa do Itaenga,,Jardim Brasil (Zona Norte),8966,26
2223140,Rua Alves Lima,,Jardim Brasil (Zona Norte),8966,26
2223150,Rua Vila Isabel,,Jardim Brasil (Zona Norte),8966,26
2223160,Rua Geraldo Alves de Andrade,,Jardim Brasil (Zona Norte),8966,26
2223170,Travessa Padre Gaspar Misch,,Jardim Brasil (Zona Norte),8966,26
2223180,Travessa Ciro Azevedo,,Jardim Brasil (Zona Norte),8966,26
2223190,Travessa Aramina,,Jardim Brasil (Zona Norte),8966,26
2223200,Praça Arlindo Luz,,Jardim Brasil (Zona Norte),8966,26
2223210,Travessa Mariana Bader,,Jardim Brasil (Zona Norte),8966,26
2223220,Travessa Filipe José,,Jardim Brasil (Zona Norte),8966,26
2223230,Travessa Francisca de Góes Monteiro,,Jardim Brasil (Zona Norte),8966,26
2223240,Travessa Henrique Prati,,Jardim Brasil (Zona Norte),8966,26
2223250,Travessa Padre Gonçalo de Veras,,Jardim Brasil (Zona Norte),8966,26
2223260,Via de Pedestre Virtude,,Vila Medeiros,8966,26
2223270,Travessa Jorge Folmer Daisborg,,Jardim Brasil (Zona Norte),8966,26
2223280,Via de Pedestre Pasárgada,,Jardim Brasil (Zona Norte),8966,26
2223290,Travessa Estilo,,Jardim Brasil (Zona Norte),8966,26
2223300,Via de Pedestre Madrasas,,Jardim Brasil (Zona Norte),8966,26
2223310,Via de Pedestre Brumálias,,Jardim Brasil (Zona Norte),8966,26
2223320,Via de Pedestre da Transfiguração,,Jardim Brasil (Zona Norte),8966,26
2223330,Via de Pedestre da Viola,,Jardim Brasil (Zona Norte),8966,26
2223340,Via de Pedestre dos Pastoris,,Jardim Brasil (Zona Norte),8966,26
2223350,Via de Pedestre Tabularium,,Jardim Brasil (Zona Norte),8966,26
2223360,Via de Pedestre Camboja,,Jardim Brasil (Zona Norte),8966,26
2223361,Via de Pedestre Carila,,Jardim Brasil (Zona Norte),8966,26
2223380,Travessa Geisgel,,Jardim Brasil (Zona Norte),8966,26
2224000,Avenida Antenor Navarro,- até 501/502,Jardim Brasil (Zona Norte),8966,26
2224001,Avenida Antenor Navarro,- de 503/504 ao fim,Jardim Brasil (Zona Norte),8966,26
2224010,Avenida Major Roberto dos Santos,,Jardim Brasil (Zona Norte),8966,26
2224018,Via de Pedestre Lamberto Baldi,,Jardim Brasil (Zona Norte),8966,26
2224020,Travessa Frances Alda,,Jardim Brasil (Zona Norte),8966,26
2224040,Travessa Segurelha,,Jardim Brasil (Zona Norte),8966,26
2224050,Travessa Rita Sangali,,Jardim Brasil (Zona Norte),8966,26
2224060,Travessa Alfredo O Grande,,Jardim Brasil (Zona Norte),8966,26
2224065,Via de Pedestre Rubens Tavares,,Jardim Brasil (Zona Norte),8966,26
2224070,Travessa Carlos Vegas,,Jardim Brasil (Zona Norte),8966,26
2224080,Travessa Ângelo Biasoli,,Jardim Brasil (Zona Norte),8966,26
2224090,Travessa Gabriel Orlando Junqueira Villela,,Jardim Brasil (Zona Norte),8966,26
2224100,Praça Augusta Vitória,,Jardim Brasil (Zona Norte),8966,26
2224110,Rua José Anildo da Mata,,Jardim Brasil (Zona Norte),8966,26
2224120,Travessa Horácio Bergamini,,Jardim Brasil (Zona Norte),8966,26
2224130,Travessa Artur Louro,,Jardim Brasil (Zona Norte),8966,26
2224140,Travessa Carlos Lepec,,Jardim Brasil (Zona Norte),8966,26
2224150,Praça Diamantino de Jesus,,Jardim Brasil (Zona Norte),8966,26
2224160,Travessa Luís Lorsa,,Jardim Brasil (Zona Norte),8966,26
2224170,Via de Pedestre Dona Déa,,Jardim Brasil (Zona Norte),8966,26
2224180,Via de Pedestre Etias,,Jardim Brasil (Zona Norte),8966,26
2224190,Via de Pedestre Euclides Dezidério,,Jardim Brasil (Zona Norte),8966,26
2224200,Travessa Eternidade,,Jardim Brasil (Zona Norte),8966,26
2224210,Via de Pedestre Erva Anil,,Jardim Brasil (Zona Norte),8966,26
2224220,Via de Pedestre Salvina,,Jardim Brasil (Zona Norte),8966,26
2224230,Travessa Azerbaijão,,Jardim Brasil (Zona Norte),8966,26
2225001,Rua Crisciúma,- de 539/540 ao fim,Jardim Brasil (Zona Norte),8966,26
2225005,Via de Pedestre Arturo Luzzatti,,Jardim Brasil (Zona Norte),8966,26
2225010,Avenida Edgar Ruzzant,- até 495/496,Jardim Brasil (Zona Norte),8966,26
2225011,Avenida Edgar Ruzzant,- de 497/498 ao fim,Jardim Brasil (Zona Norte),8966,26
2225020,Travessa Barão de Monte Cordova,,Jardim Brasil (Zona Norte),8966,26
2225030,Rua Luiz Loureiro,,Jardim Brasil (Zona Norte),8966,26
2225040,Rua Isabel Ribeiro da Silva,,Jardim Brasil (Zona Norte),8966,26
2225050,Rua Antonieta Rudge Muller,,Jardim Brasil (Zona Norte),8966,26
2225060,Travessa Marcos Bossi,,Jardim Brasil (Zona Norte),8966,26
2225070,Rua Domingos Aluar,,Jardim Brasil (Zona Norte),8966,26
2225080,Travessa André Escobar,,Jardim Brasil (Zona Norte),8966,26
2225090,Travessa Guilherme Arnaldo,,Jardim Brasil (Zona Norte),8966,26
2225100,Travessa Diogo Melgaz,,Jardim Brasil (Zona Norte),8966,26
2225110,Travessa Antônio Floreani,,Jardim Brasil (Zona Norte),8966,26
2225120,Travessa Francisco Cipolla,,Jardim Brasil (Zona Norte),8966,26
2225130,Travessa André de Aragão,,Jardim Brasil (Zona Norte),8966,26
2225140,Travessa Armando Cury,,Jardim Brasil (Zona Norte),8966,26
2225150,Via de Pedestre Dança de São Gonçalo,,Vila Medeiros,8966,26
2225160,Rua Jaime Alfonso,,Jardim Brasil (Zona Norte),8966,26
2225170,Rua Ermelindo Pietoso,,Jardim Brasil (Zona Norte),8966,26
2225180,Travessa Jacques David,,Jardim Brasil (Zona Norte),8966,26
2225185,Via de Pedestre Vitor Pássaro,,Jardim Brasil (Zona Norte),8966,26
2225200,Travessa Lucas Reinno,,Jardim Brasil (Zona Norte),8966,26
2225205,Via de Pedestre Doutor João Carlos Ramalho,,Jardim Brasil (Zona Norte),8966,26
2225210,Via Pedestre Ariadnaide,,Jardim Brasil (Zona Norte),8966,26
2225220,Rua Richard Bate,,Jardim Brasil (Zona Norte),8966,26
2225225,Rua Francisco Herrera,,Jardim Brasil (Zona Norte),8966,26
2225230,Via de Pedestre das Máscaras,,Jardim Brasil (Zona Norte),8966,26
2225240,Via de Pedestre Capim Grosso,,Jardim Brasil (Zona Norte),8966,26
2225250,Via de Pedestre Marquites,,Jardim Brasil (Zona Norte),8966,26
2225270,Via de Pedestre Mangarataia,,Jardim Brasil (Zona Norte),8966,26
2225280,Travessa Frei Antônio de Sanctis,,Jardim Brasil (Zona Norte),8966,26
2225290,Via de Pedestre Ariadna,,Jardim Brasil (Zona Norte),8966,26
2225300,Rua Cilene,,Jardim Brasil (Zona Norte),8966,26
2225320,Travessa São Domingos,,Jardim Brasil (Zona Norte),8966,26
2225330,Travessa Antônio Sampaio,,Jardim Brasil (Zona Norte),8966,26
2226000,Rua Tenente Sotomano,- até 1387/1388,Jardim Brasil (Zona Norte),8966,26
2226001,Rua Tenente Sotomano,- de 1389/1390 ao fim,Jardim Brasil (Zona Norte),8966,26
2226010,Rua Benfica,- até 1301/1302,Jardim Brasil (Zona Norte),8966,26
2226011,Rua Benfica,- de 1303/1304 ao fim,Jardim Brasil (Zona Norte),8966,26
2226015,Via de Pedestre Alpos,,Jardim Brasil (Zona Norte),8966,26
2226017,Via de Pedestre Fandango,,Jardim Brasil (Zona Norte),8966,26
2226020,Travessa Luísa Pomi,,Jardim Brasil (Zona Norte),8966,26
2226030,Travessa Pedro José Rocha,,Jardim Brasil (Zona Norte),8966,26
2226040,Travessa Edmilson Faustino Leite,,Jardim Brasil (Zona Norte),8966,26
2226050,Travessa Benvinda Caneda,,Jardim Brasil (Zona Norte),8966,26
2226060,Travessa Armando Gill,,Jardim Brasil (Zona Norte),8966,26
2226080,Travessa Ernesto Fanelli,,Jardim Brasil (Zona Norte),8966,26
2226090,Travessa Davi Paltenghi,,Jardim Brasil (Zona Norte),8966,26
2226100,Travessa Mariano Fragueiro,,Jardim Brasil (Zona Norte),8966,26
2226110,Travessa Arruda Camargo,,Jardim Brasil (Zona Norte),8966,26
2226115,Via de Pedestre José Marcondes de Oliveira,,Jardim Brasil (Zona Norte),8966,26
2226120,Passagem Irmãos Costa,,Jardim Brasil (Zona Norte),8966,26
2226130,Rua Jota Carlos,,Jardim Brasil (Zona Norte),8966,26
2226135,Praça Iocinori Hatanaka,,Jardim Brasil (Zona Norte),8966,26
2226140,Rua Jornada da Paraíba,,Jardim Brasil (Zona Norte),8966,26
2226150,Travessa Augusto Rumel,,Jardim Brasil (Zona Norte),8966,26
2226160,Travessa Donato Retty,,Jardim Brasil (Zona Norte),8966,26
2226180,Rua Edgard Seeling Heinz Peine,,Jardim Brasil (Zona Norte),8966,26
2226185,Via de Pedestre Conrado Beck,,Jardim Brasil (Zona Norte),8966,26
2226190,Travessa Doutor Luiz de Oliveira Coutinho,,Jardim Brasil (Zona Norte),8966,26
2226200,Rua José Maluf,,Jardim Brasil (Zona Norte),8966,26
2226203,Travessa Manuel Telles,,Jardim Brasil (Zona Norte),8966,26
2226205,Travessa Dom Diogo Cavalcanti,,Jardim Brasil (Zona Norte),8966,26
2226220,Viela Pandango,,Vila Medeiros,8966,26
2226230,Travessa Samba-de-Roda,,Vila Medeiros,8966,26
2226240,Via de Pedestre Frevo,,Vila Medeiros,8966,26
2226250,Via de Pedestre Ília,,Vila Medeiros,8966,26
2226260,Viela Maculelê,,Vila Medeiros,8966,26
2226270,Via de Pedestre Laoconte,,Jardim Brasil (Zona Norte),8966,26
2226280,Travessa Rio Caracol,,Jardim Brasil (Zona Norte),8966,26
2226290,Via de Pedestre Arturo,,Jardim Brasil (Zona Norte),8966,26
2226300,Via de Pedestre Asteria,,Jardim Brasil (Zona Norte),8966,26
2226310,Via de Pedestre Feliciano Chiclana,,Jardim Brasil (Zona Norte),8966,26
2226320,Via de Pedestre dos Tenores,,Jardim Brasil (Zona Norte),8966,26
2226330,Via de Pedestre Tiago Sadolet,,Jardim Brasil (Zona Norte),8966,26
2226335,Via de Pedestre Andréa Mattiolli,,Jardim Brasil (Zona Norte),8966,26
2226340,Via de Pedestre Belo,,Jardim Brasil (Zona Norte),8966,26
2226345,Via de Pedestre Adam Berg,,Jardim Brasil (Zona Norte),8966,26
2226380,Travessa Santos,,Jardim Brasil (Zona Norte),8966,26
2227000,Avenida Mendes da Rocha,- até 799/800,Jardim Brasil (Zona Norte),8966,26
2227001,Avenida Mendes da Rocha,- de 801/802 ao fim,Jardim Brasil (Zona Norte),8966,26
2227005,Viela Francisca de Araújo Souza,,Jardim Brasil (Zona Norte),8966,26
2227010,Rua Acutilele,,Jardim Brasil (Zona Norte),8966,26
2227020,Rua do Biguazal,,Jardim Brasil (Zona Norte),8966,26
2227030,Rua Assituas,,Jardim Brasil (Zona Norte),8966,26
2227040,Rua Araraca,,Jardim Brasil (Zona Norte),8966,26
2227050,Rua Arabana,,Jardim Brasil (Zona Norte),8966,26
2227060,Rua Virgílio Saccato,,Jardim Brasil (Zona Norte),8966,26
2227070,Rua Bacurizinho,,Jardim Brasil (Zona Norte),8966,26
2227090,Rua Boca da Mata,,Jardim Brasil (Zona Norte),8966,26
2227095,Via de Pedestre João Batista Dias de Toledo,,Jardim Brasil (Zona Norte),8966,26
2227100,Travessa Paulo Soria,,Jardim Brasil (Zona Norte),8966,26
2227110,Rua Pedro Osvaldo Contieri,,Jardim Brasil (Zona Norte),8966,26
2227120,Travessa Ema Amorim,,Jardim Brasil (Zona Norte),8966,26
2227130,Rua Santa Rita do Passa Quatro,,Jardim Brasil (Zona Norte),8966,26
2227135,Travessa Juvenal Pereira dos Santos,,Jardim Brasil (Zona Norte),8966,26
2227150,Rua São Sepé,,Jardim Brasil (Zona Norte),8966,26
2227160,Rua Egídio Trabattone,,Jardim Brasil (Zona Norte),8966,26
2227170,Rua Constâncio Festa,,Jardim Brasil (Zona Norte),8966,26
2227185,Via de Pedestre Magnólia-Amarela,,Jardim Brasil (Zona Norte),8966,26
2227190,Rua Bernardo Mengozzi,,Jardim Brasil (Zona Norte),8966,26
2227195,Via de Pedestre Praia do Forte,,Jardim Brasil (Zona Norte),8966,26
2227200,Travessa Evaristo de Almeida,,Jardim Brasil (Zona Norte),8966,26
2227210,Rua Álvaro dos Santos,,Jardim Brasil (Zona Norte),8966,26
2227220,Travessa Martin Ferro,,Jardim Brasil (Zona Norte),8966,26
2227230,Travessa União,,Jardim Brasil (Zona Norte),8966,26
2227240,Travessa Tito Cerne,,Jardim Brasil (Zona Norte),8966,26
2227250,Travessa Edgar Adrian,,Jardim Brasil (Zona Norte),8966,26
2227255,Via de Pedestre Manoel Braga da Costa,,Jardim Brasil (Zona Norte),8966,26
2227260,Rua Floriano de Godói,,Jardim Brasil (Zona Norte),8966,26
2227280,Rua Alonso Esteban,,Jardim Brasil (Zona Norte),8966,26
2227285,Via de Pedestre Professor Fukutaro Kato,,Jardim Brasil (Zona Norte),8966,26
2227290,Travessa Amaro da Silva,,Jardim Brasil (Zona Norte),8966,26
2227310,Praça Erotides de Campos,,Jardim Brasil (Zona Norte),8966,26
2227320,Travessa Ferreira Guimarães,,Jardim Brasil (Zona Norte),8966,26
2227325,Via de Pedestre Adão Ferguson,,Jardim Brasil (Zona Norte),8966,26
2227330,Travessa Francisco Artigas,,Jardim Brasil (Zona Norte),8966,26
2227335,Via de Pedestre Toada Morena,,Jardim Brasil (Zona Norte),8966,26
2227340,Rua José Marciano,,Jardim Brasil (Zona Norte),8966,26
2227345,Travessa Aton,,Jardim Brasil (Zona Norte),8966,26
2227350,Via de Pedestre Ulisses,,Vila Medeiros,8966,26
2227360,Via de Pedestre Sonho de Natal,,Jardim Brasil (Zona Norte),8966,26
2227370,Via de Pedestre Nalanda,,Jardim Brasil (Zona Norte),8966,26
2227380,Via de Pedestre Naimanes,,Jardim Brasil (Zona Norte),8966,26
2227390,Via de Pedestre Melcha,,Jardim Brasil (Zona Norte),8966,26
2227400,Via de Pedestre Indo-Europeus,,Jardim Brasil (Zona Norte),8966,26
2227410,Via de Pedestre Amaturá,,Jardim Brasil (Zona Norte),8966,26
2227420,Via de Pedestre Arezzo,,Jardim Brasil (Zona Norte),8966,26
2227430,Via de Pedestre Sol Nascente,,Jardim Brasil (Zona Norte),8966,26
2227435,Travessa Doutor José Abbud,,Jardim Brasil (Zona Norte),8966,26
2227440,Via de Pedestre Acalias,,Jardim Brasil (Zona Norte),8966,26
2227450,Travessa Constantino Izzo,,Jardim Brasil (Zona Norte),8966,26
2227460,Via de Pedestre do Solfejo,,Jardim Brasil (Zona Norte),8966,26
2227470,Travessa Doracy Aparecida Gomes Idalgo,,Jardim Brasil (Zona Norte),8966,26
2227480,Via de Pedestre Arete,,Jardim Brasil (Zona Norte),8966,26
2227485,Via de Pedestre Barão de Folgosa,,Jardim Brasil (Zona Norte),8966,26
2228000,Rua Francisco Alves Bezerra,- até 793/794,Parque Edu Chaves,8966,26
2228001,Rua Francisco Alves Bezerra,- de 795/796 ao fim,Parque Edu Chaves,8966,26
2228005,Via de Pedestre Teodoro Lerner,,Parque Edu Chaves,8966,26
2228010,Rua São José de Serzedelo,,Jardim Modelo,8966,26
2228015,Travessa Januário de Oliveira,,Jardim Modelo,8966,26
2228020,Travessa Roque Perez,,Jardim Modelo,8966,26
2228030,Rua Rafael D. Santoro,,Parque Edu Chaves,8966,26
2228040,Travessa José Lanza,,Parque Edu Chaves,8966,26
2228050,Rua João Almeida Pacheco,,Parque Edu Chaves,8966,26
2228060,Rua Pasquale Montani,,Parque Edu Chaves,8966,26
2228065,Travessa Antônio Silvestre,,Parque Edu Chaves,8966,26
2228070,Travessa Fernando Elias,,Parque Edu Chaves,8966,26
2228080,Travessa Tempestade,,Vila Medeiros,8966,26
2228090,Travessa Gonçalo Lizardo,,Parque Edu Chaves,8966,26
2228100,Travessa Joaquina Bans,,Parque Edu Chaves,8966,26
2228110,Via de Pedestre Silêncio,,Jaçanã,8966,26
2228120,Rua Fernando Elias,,Parque Edu Chaves,8966,26
2228240,Travessa Barra de São Miguel,,Jardim Modelo,8966,26
2228250,Travessa Aloísio Silva,,Jardim Brasil (Zona Norte),8966,26
2228260,Travessa Francisco Giner,,Jardim Modelo,8966,26
2229000,Avenida Edu Chaves,- até 989/990,Parque Edu Chaves,8966,26
2229001,Avenida Edu Chaves,- de 991/992 ao fim,Parque Edu Chaves,8966,26
2229010,Travessa Antônio Balzano,,Parque Edu Chaves,8966,26
2229020,Rua Carlos Rodrigues de Barros,,Jardim Brasil (Zona Norte),8966,26
2229030,Rua Aricobe,,Parque Edu Chaves,8966,26
